Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1477,26/10/2025,31/10/2025,CUST306,Beth Howell,Consumer,PROD9487,Stamp,Office Supplies,North,Montana,North Patriciaville,2,743,10,1337.4,911.66,425.74,Cash,Returned,"Mitchell, Cain and Garza",joanna48@woodard.com,33,No,0
ORD1478,01/10/2025,03/10/2025,CUST768,Steven Bradley,Consumer,PROD1188,Headphones,Electronics,West,Arizona,Karentown,9,3192,10,25855.2,21391.76,4463.44,Pay check,Pending,"Reyes, Adams and Cruz",williamsheidi@martinez-scott.com,34,No,0
ORD1479,09/06/2025,16/06/2025,CUST535,Julie Holder,Corporate,PROD4020,Sofa,Furniture,West,Florida,Stephenhaven,8,1495,0,11960,8787.61,3172.39,Pay check,Pending,Hamilton-Arnold,amandanelson@morris-brown.com,35,No,0
ORD1480,14/11/2025,16/11/2025,CUST102,Lori Juarez,Home office,PROD7276,Cold drinks,Grocery,North,West Virginia,Port Stephenfurt,1,4080,15,3468,2388.24,1079.76,Cash,Delivered,Ray-Price,renee45@jenkins.com,13,No,0
ORD1481,25/08/2024,30/08/2024,CUST604,Jill Davis,Corporate,PROD4055,Mouse,Electronics,North,Wisconsin,Edwardshaven,7,4614,20,25838.4,19524.82,6313.58,Pay check,Cancelled,Owens PLC,bwilson@scott.org,1,Yes,50
ORD1482,06/10/2024,08/10/2024,CUST488,Gregory Bowen,Consumer,PROD7671,Monitor,Electronics,South,Ohio,Duncanstad,4,2716,15,9234.4,7280.23,1954.17,Cash,Delivered,"Kidd, Miller and Delgado",portiz@jones.com,26,No,0
ORD1483,27/10/2025,02/11/2025,CUST469,Andrew Smith,Home office,PROD7358,Table,Furniture,North,Indiana,Thomasville,4,1030,0,4120,2712.97,1407.03,Credit card,Returned,Stephens Group,nathan94@torres.com,3,Yes,45
ORD1484,30/10/2025,31/10/2025,CUST425,Jenna Kidd,Consumer,PROD6028,Laptop,Electronics,North,Colorado,East Rachelfurt,4,4633,10,16678.8,14131.23,2547.57,Credit card,Delivered,Vasquez Group,wbrown@cummings-moran.biz,42,No,0
ORD1485,13/06/2024,20/06/2024,CUST168,Mitchell Higgins,Corporate,PROD8313,File Folder,Office Supplies,West,New York,Davidbury,3,698,20,1675.2,1265.5,409.7,Cash,Pending,Hansen Inc,cburton@reese.info,39,No,0
ORD1486,08/04/2025,13/04/2025,CUST467,Denise Alexander,Consumer,PROD7681,Sofa,Furniture,North,Mississippi,East Eric,8,3588,20,22963.2,15505.8,7457.4,Credit card,Delivered,Garcia-White,clayton80@flores.org,10,No,0
ORD1487,16/11/2025,21/11/2025,CUST424,Douglas Brown,Corporate,PROD4323,Chair,Furniture,East,North Dakota,Brownport,1,2717,0,2717,1736.4,980.6,Credit card,Cancelled,Strong and Sons,hzavala@torres-preston.com,28,No,0
ORD1488,18/07/2024,23/07/2024,CUST755,Bryan Li,Consumer,PROD9550,File Folder,Office Supplies,North,Michigan,Christopherton,9,1322,0,11898,9611.32,2286.68,UPI,Cancelled,Smith Inc,fballard@key.com,48,No,0
ORD1489,29/01/2025,30/01/2025,CUST451,Susan Stokes,Corporate,PROD4840,Cold drinks,Grocery,South,Tennessee,West Holly,10,2539,10,22851,17390.14,5460.86,Pay check,Returned,Booker and Sons,ddavis@smith-cervantes.com,35,No,0
ORD1490,26/07/2025,02/08/2025,CUST588,Tammy Lee,Home office,PROD4342,Charger,Electronics,North,Kansas,Micheleville,6,4247,15,21659.7,15254.01,6405.69,UPI,Pending,Poole-Smith,sandersmelissa@atkins.com,22,No,0
ORD1491,15/03/2025,21/03/2025,CUST843,Amy Robertson,Home office,PROD5201,Dining table,Furniture,East,New Mexico,South Patriciaside,6,3645,10,19683,15518.05,4164.95,Cash,Returned,Hardin-Edwards,annette64@mack.com,16,No,0
ORD1492,16/02/2025,22/02/2025,CUST482,Caleb Allen,Consumer,PROD5067,Chips,Grocery,West,Indiana,Alisonland,1,343,5,325.85,198.78,127.07,Pay check,Pending,"Little, Garcia and Patel",xclark@york.com,2,Yes,32
ORD1493,10/05/2024,17/05/2024,CUST879,Kathryn Harper,Corporate,PROD2544,Stapler,Office Supplies,East,Virginia,Andrewshaven,7,4735,10,29830.5,18576.49,11254.01,Pay check,Delivered,Garcia-Mccarthy,lhamilton@mendoza.info,5,Yes,30
ORD1494,16/10/2024,18/10/2024,CUST681,Jamie Ball,Consumer,PROD6122,Stapler,Office Supplies,North,Michigan,Snyderberg,10,2653,5,25203.5,17689.96,7513.54,Credit card,Returned,Park-Daniels,vhicks@torres.info,37,No,0
ORD1495,02/10/2024,08/10/2024,CUST856,Mr. Brandon Bridges,Home office,PROD5008,Table,Furniture,East,Tennessee,Adammouth,7,550,15,3272.5,2634.78,637.72,Cash,Delivered,Smith-Klein,ustanley@burnett-santos.org,41,No,0
ORD1496,19/11/2025,21/11/2025,CUST311,Jay Conner,Corporate,PROD5654,File Folder,Office Supplies,North,Nevada,South Jillburgh,5,4816,10,21672,17449.3,4222.7,Credit card,Returned,Cook-Jones,grahamhannah@anderson.info,31,No,0
ORD1497,27/10/2024,31/10/2024,CUST196,Benjamin Campbell,Home office,PROD7810,Cold drinks,Grocery,North,Maryland,South Jenniferchester,10,469,15,3986.5,3480.1,506.4,Pay check,Returned,Lee-Sullivan,robert68@brown.com,19,No,0
ORD1498,04/12/2023,05/12/2023,CUST637,Caitlin Navarro,Consumer,PROD3155,Keyboard,Electronics,East,Connecticut,Smithstad,2,3421,20,5473.6,3408.28,2065.32,Pay check,Delivered,"Brown, Rollins and Garcia",laura36@knapp.org,25,No,0
ORD1499,29/03/2024,04/04/2024,CUST729,Dave Bell,Corporate,PROD1089,Monitor,Electronics,West,Wyoming,Campbellburgh,4,3475,20,11120,6977.92,4142.08,Credit card,Pending,"Singleton, Weber and Vang",nicholaswong@williams.biz,10,No,0
ORD1500,25/05/2025,27/05/2025,CUST657,Latoya Olson,Corporate,PROD5272,Calculator,Office Supplies,East,Maine,Millerstad,5,4270,15,18147.5,13255.47,4892.03,Pay check,Pending,"Saunders, Howell and Simmons",esparzajon@lopez-king.com,12,No,0
ORD1501,31/07/2024,02/08/2024,CUST784,Tammy Leach,Corporate,PROD2336,File Folder,Office Supplies,North,Hawaii,North Sarahfurt,1,510,0,510,444.55,65.45,Credit card,Pending,Case Ltd,bstrickland@mitchell.com,33,No,0
ORD1502,12/01/2025,13/01/2025,CUST713,Derek Drake,Consumer,PROD5496,Cold drinks,Grocery,North,Oregon,Ashleyfort,6,1289,5,7347.3,6014.28,1333.02,Cash,Returned,Blackwell Inc,johnsonmegan@wilcox.com,27,No,0
ORD1503,14/12/2023,20/12/2023,CUST762,Corey Walsh,Consumer,PROD3410,File Folder,Office Supplies,South,Washington,New Edwardland,9,2033,20,14637.6,11895.36,2742.24,Cash,Returned,Ferguson Ltd,alex47@cuevas.com,48,No,0
ORD1504,19/01/2024,25/01/2024,CUST439,Rachel Cooke,Home office,PROD5096,Calculator,Office Supplies,North,Connecticut,East Emily,9,1073,10,8691.3,7530.64,1160.66,Cash,Pending,Combs and Sons,andrea41@stanton.info,16,No,0
ORD1505,03/10/2024,06/10/2024,CUST225,Chad Harris,Home office,PROD7498,Chair,Furniture,West,New Mexico,Melissachester,1,456,20,364.8,284.49,80.31,Cash,Delivered,Rodriguez-Jimenez,wagnersarah@mcmillan-walsh.com,12,No,0
ORD1506,16/07/2024,20/07/2024,CUST877,Andrew Anderson,Corporate,PROD8951,Cupboard,Furniture,East,Utah,South Lisa,4,4871,0,19484,13676.9,5807.1,UPI,Returned,Thompson-Graham,paul01@coleman-smith.org,30,No,0
ORD1507,22/02/2024,23/02/2024,CUST610,Kathryn Scott,Consumer,PROD1130,Maggi,Grocery,North,New Hampshire,Port Laura,10,2170,0,21700,15367.62,6332.38,Pay check,Delivered,"Mills, Smith and Nunez",sarah55@garcia.biz,3,Yes,34
ORD1508,22/04/2025,23/04/2025,CUST808,Elizabeth Ford,Corporate,PROD3313,Juice packs,Grocery,East,Wisconsin,Mathismouth,3,3106,10,8386.2,7063.88,1322.32,Credit card,Returned,"Bennett, Robertson and Rogers",lucas10@knox.biz,6,Yes,42
ORD1509,06/09/2024,09/09/2024,CUST369,Jerome Delgado,Consumer,PROD7320,Juice packs,Grocery,North,Pennsylvania,Ericstad,9,3988,20,28713.6,24990.04,3723.56,Pay check,Pending,"Hardy, Reyes and Stout",baldwinamanda@morgan-carter.org,17,No,0
ORD1510,19/02/2025,20/02/2025,CUST855,Jeffrey Bentley,Consumer,PROD6136,Bed,Furniture,East,Arizona,Claytonview,8,2781,10,20023.2,15482.69,4540.51,Pay check,Returned,"Rodriguez, Brown and Beck",thomasjames@wagner-gonzales.com,46,No,0
ORD1511,09/02/2025,10/02/2025,CUST955,Amy Rogers,Consumer,PROD7444,Cold drinks,Grocery,East,Alaska,Doughertyton,10,4621,5,43899.5,30450.03,13449.47,Credit card,Delivered,Matthews and Sons,james19@holland-moore.biz,0,Yes,32
ORD1512,25/05/2025,28/05/2025,CUST990,Laura Henderson,Corporate,PROD6916,Juice packs,Grocery,West,Arizona,New Laurenburgh,8,3944,5,29974.4,19005.44,10968.96,Credit card,Returned,Berry and Sons,gmorgan@kline.com,0,Yes,39
ORD1513,04/09/2025,07/09/2025,CUST730,Anthony Hanson,Corporate,PROD3151,Notebook,Office Supplies,East,New Hampshire,West Margaretborough,8,825,15,5610,4657.49,952.51,Credit card,Pending,Powell-Bryan,obrewer@ayala.com,0,Yes,28
ORD1514,19/12/2023,23/12/2023,CUST636,Toni Myers,Corporate,PROD9595,Sofa,Furniture,North,Arkansas,South Suzannemouth,2,3687,20,5899.2,3614.87,2284.33,UPI,Cancelled,"David, Reed and Acosta",jacobrangel@cooper.com,4,Yes,36
ORD1515,17/02/2025,23/02/2025,CUST798,Kathy Navarro,Corporate,PROD7739,Stapler,Office Supplies,South,Utah,Lake Wendyfort,7,3484,15,20729.8,15779.52,4950.28,Cash,Cancelled,Barnes-Drake,vrios@jenkins.com,40,No,0
ORD1516,20/08/2025,21/08/2025,CUST216,Eric Kirk,Corporate,PROD7240,Cold drinks,Grocery,South,Alaska,Carpenterfurt,1,2116,5,2010.2,1295.51,714.69,Cash,Pending,"Cross, Clark and Jordan",webbkristin@gomez.com,34,No,0
ORD1517,12/08/2024,13/08/2024,CUST828,Michele Tran,Consumer,PROD5482,Chocolate,Grocery,East,Florida,Davisfort,9,3501,20,25207.2,21129.59,4077.61,Cash,Returned,Parrish and Sons,othompson@mcbride-sullivan.com,38,No,0
ORD1518,09/01/2025,16/01/2025,CUST199,Rachel James,Consumer,PROD6820,Headphones,Electronics,South,New Mexico,Walkerland,1,3867,20,3093.6,2495.34,598.26,Cash,Pending,"Flores, Murphy and Russell",rhenderson@mason-taylor.com,4,Yes,38
ORD1519,13/06/2025,20/06/2025,CUST488,William Carter,Consumer,PROD3182,Monitor,Electronics,South,Wyoming,Vickieview,5,2741,15,11649.25,9677.75,1971.5,Cash,Pending,Schmidt and Sons,moorelaura@wright.com,18,No,0
ORD1520,26/03/2025,29/03/2025,CUST578,Thomas Lewis,Home office,PROD6371,Keyboard,Electronics,West,Utah,Lake Jessicamouth,9,1664,0,14976,13418.8,1557.2,Credit card,Delivered,"Brown, Wright and Johnson",rsweeney@bates-walker.biz,49,No,0
ORD1521,29/05/2025,30/05/2025,CUST220,Valerie Sanchez,Consumer,PROD1773,Bed,Furniture,East,Tennessee,North Joshuaborough,1,1093,20,874.4,688.55,185.85,UPI,Cancelled,Scott-Thomas,deborah81@elliott.org,5,Yes,37
ORD1522,24/01/2025,31/01/2025,CUST692,Carolyn Martin,Corporate,PROD3431,Monitor,Electronics,South,Wisconsin,Castilloshire,5,4953,10,22288.5,18853.74,3434.76,UPI,Pending,Ryan Ltd,ytaylor@wilson-lopez.com,27,No,0
ORD1523,22/02/2025,27/02/2025,CUST662,Eric Rojas,Home office,PROD1035,Laptop,Electronics,West,Michigan,New Kelly,8,2277,10,16394.4,11558.83,4835.57,UPI,Returned,Calderon-Reed,matthewmatthews@clarke.info,12,No,0
ORD1524,29/04/2025,03/05/2025,CUST119,Nicole Richards,Corporate,PROD4353,Bed,Furniture,West,Michigan,Martinside,7,2892,20,16195.2,13211.69,2983.51,Pay check,Delivered,Mooney-Jones,ngarrison@logan-anderson.com,50,No,0
ORD1525,25/12/2024,01/01/2025,CUST334,William Bryan,Consumer,PROD3437,Juice packs,Grocery,South,Louisiana,East Williamborough,4,4671,0,18684,15026.06,3657.94,Credit card,Delivered,Banks Ltd,edwardsaustin@boyer.org,34,No,0
ORD1526,31/05/2024,06/06/2024,CUST212,Alexander Snyder,Home office,PROD5779,Maggi,Grocery,North,Rhode Island,Gabrielfurt,4,1945,0,7780,4893.29,2886.71,Pay check,Delivered,"Young, Martin and Gutierrez",brandon88@pham.com,27,No,0
ORD1527,17/12/2024,18/12/2024,CUST866,Trevor Roberts,Corporate,PROD2838,Bed,Furniture,South,Hawaii,East Tanyaburgh,10,2655,20,21240,16607.95,4632.05,Pay check,Returned,"Huffman, Swanson and Smith",marissasmith@orr.com,47,No,0
ORD1528,13/11/2025,16/11/2025,CUST290,Kimberly Barber,Home office,PROD5588,Cold drinks,Grocery,South,Virginia,North Ericburgh,2,1458,20,2332.8,1546.24,786.56,UPI,Returned,Contreras Inc,bradley34@stewart-armstrong.net,8,Yes,43
ORD1529,02/08/2024,06/08/2024,CUST546,Christopher Thomas,Corporate,PROD9435,Table,Furniture,North,North Dakota,Peckberg,9,4133,20,29757.6,24078.72,5678.88,Cash,Pending,"Holder, Morris and Manning",sarahsmith@delgado-harrell.com,44,No,0
ORD1530,08/05/2024,10/05/2024,CUST703,Wanda Hernandez,Home office,PROD8661,Stamp,Office Supplies,South,South Dakota,West Larry,1,893,10,803.7,695.21,108.49,Credit card,Delivered,"Morales, Reid and Sosa",qtaylor@cummings.com,47,No,0
ORD1531,20/09/2025,22/09/2025,CUST132,Jason James,Consumer,PROD1014,Maggi,Grocery,North,Kentucky,East Andrew,3,979,20,2349.6,1451.88,897.72,Cash,Cancelled,Allen Inc,mooreadam@henry.com,49,No,0
ORD1532,18/04/2024,24/04/2024,CUST928,Angela Anderson,Corporate,PROD8631,Chips,Grocery,West,Pennsylvania,Port Adrienne,1,4877,5,4633.15,3850.77,782.38,UPI,Pending,Middleton Inc,samantha44@jenkins-campos.com,31,No,0
ORD1533,09/02/2025,12/02/2025,CUST585,Alan Padilla,Consumer,PROD5825,Protein,Grocery,East,Indiana,Port Erica,4,1533,10,5518.8,3704.09,1814.71,Pay check,Returned,Romero-Fisher,raymond73@manning.org,8,Yes,37
ORD1534,30/09/2025,04/10/2025,CUST367,Taylor Spears,Corporate,PROD2830,Calculator,Office Supplies,East,California,Lake Kayla,1,4636,20,3708.8,2962.58,746.22,UPI,Returned,Fisher Inc,simsdanielle@gibbs.com,46,No,0
ORD1535,29/09/2025,30/09/2025,CUST731,Charlene Erickson,Consumer,PROD2914,Maggi,Grocery,North,West Virginia,Lake Matthewberg,4,882,0,3528,3112.87,415.13,Pay check,Returned,Huffman-Carpenter,fitzgeraldlauren@perkins.info,2,Yes,21
ORD1536,03/03/2025,08/03/2025,CUST227,Dr. Michelle Tate MD,Home office,PROD5614,Pen,Office Supplies,North,Massachusetts,Crystalview,1,1114,5,1058.3,885.08,173.22,Pay check,Pending,Stone-Brown,emoses@oliver.com,44,No,0
ORD1537,29/02/2024,01/03/2024,CUST613,Paul Johnson,Home office,PROD4401,Keyboard,Electronics,South,Mississippi,North Christina,3,1364,0,4092,3592.6,499.4,UPI,Delivered,Robbins Group,taylortyler@collins.biz,43,No,0
ORD1538,28/11/2024,05/12/2024,CUST919,Anna Green,Home office,PROD2007,Table,Furniture,South,Maryland,Melissafurt,9,537,20,3866.4,2926.34,940.06,Pay check,Cancelled,"Sanchez, Schmidt and Johnson",kbell@hughes-evans.info,26,No,0
ORD1539,12/08/2024,14/08/2024,CUST554,Taylor Madden,Consumer,PROD4911,Sofa,Furniture,South,Hawaii,Brownview,3,2523,15,6433.65,5492.73,940.92,UPI,Pending,Rivera LLC,cartershane@lee.com,29,No,0
ORD1540,15/05/2025,18/05/2025,CUST913,Matthew Sullivan,Corporate,PROD6397,Chocolate,Grocery,West,Utah,Robinsonburgh,4,3720,0,14880,9925.59,4954.41,Cash,Returned,Hopkins-Carey,christineelliott@cooper-williams.com,14,No,0
ORD1541,21/11/2024,28/11/2024,CUST835,Carrie Reed,Corporate,PROD3994,Mouse,Electronics,West,Nebraska,East Wandaland,7,2143,5,14250.95,9767.11,4483.84,Cash,Returned,Flores-Lopez,brownjohn@gonzalez.com,36,No,0
ORD1542,07/10/2025,12/10/2025,CUST655,Craig Mckenzie,Consumer,PROD7431,Charger,Electronics,West,Wisconsin,Lisashire,10,4288,15,36448,25302.07,11145.93,Pay check,Returned,Russo and Sons,achen@bowman.com,28,No,0
ORD1543,13/10/2024,17/10/2024,CUST262,Andrew Martinez,Consumer,PROD7051,Charger,Electronics,South,Arizona,South Tonya,8,3168,15,21542.4,17284.07,4258.33,Credit card,Returned,"Fletcher, Sanders and Chambers",luis68@fisher.com,43,No,0
ORD1544,11/01/2025,16/01/2025,CUST353,Elijah Ramirez,Consumer,PROD3373,Chocolate,Grocery,West,New York,North Tracy,4,4858,10,17488.8,15313.27,2175.53,Cash,Pending,Terry LLC,leahmartinez@moore.info,6,Yes,36
ORD1545,25/05/2025,26/05/2025,CUST304,Jennifer Thornton,Consumer,PROD4298,Sofa,Furniture,South,Maryland,South Melissamouth,8,1252,10,9014.4,7553.06,1461.34,Credit card,Delivered,Carter Ltd,julie77@williams.biz,33,No,0
ORD1546,16/04/2025,17/04/2025,CUST876,Bobby Arias,Corporate,PROD4248,Kettle,Electronics,North,Kansas,Lake Rachelfort,6,4158,15,21205.8,17272.39,3933.41,Pay check,Pending,Gray PLC,dianefoster@sandoval.biz,35,No,0
ORD1547,14/10/2025,17/10/2025,CUST783,Andrea Sloan,Consumer,PROD9189,Bed,Furniture,South,Arkansas,New Josephland,8,817,0,6536,4467.9,2068.1,Credit card,Delivered,Kelly-Payne,cherylpowell@clements.com,32,No,0
ORD1548,30/09/2025,01/10/2025,CUST930,Robert Foster Jr.,Home office,PROD8659,Laptop,Electronics,West,Idaho,New Andrew,6,3208,20,15398.4,10341.47,5056.93,Pay check,Pending,"Lin, Schwartz and Hanson",michaelwoods@oconnell.com,1,Yes,41
ORD1549,07/10/2024,14/10/2024,CUST741,Jeremy Tyler,Consumer,PROD6926,Pen,Office Supplies,South,Maine,Murphyborough,1,881,20,704.8,605.43,99.37,Credit card,Pending,Nelson Group,shane74@stone.com,7,Yes,45
ORD1550,29/02/2024,02/03/2024,CUST113,Melissa Nicholson,Consumer,PROD4438,Stapler,Office Supplies,West,Connecticut,Herreraton,8,1686,0,13488,11248.27,2239.73,Cash,Delivered,Hansen-Gonzalez,chrisstrickland@wilkerson.net,13,No,0
ORD1551,12/12/2024,13/12/2024,CUST109,Robert Hampton,Corporate,PROD6194,Dining table,Furniture,North,Ohio,South Jonathan,9,1005,0,9045,5698.96,3346.04,Credit card,Delivered,Crawford and Sons,zwilson@coffey.com,23,No,0
ORD1552,13/04/2025,18/04/2025,CUST143,Joann Hansen,Consumer,PROD3931,Bed,Furniture,South,West Virginia,Cooperland,3,453,10,1223.1,1039.42,183.68,Credit card,Pending,Hunt Group,watsonphyllis@stewart-rich.com,8,Yes,44
ORD1553,08/06/2025,14/06/2025,CUST210,Jennifer Cherry,Corporate,PROD1135,Chips,Grocery,East,Colorado,Lake Rachelburgh,2,4599,20,7358.4,6560.48,797.92,UPI,Cancelled,"Hawkins, Waters and Butler",vroman@williams.com,16,No,0
ORD1554,29/08/2025,02/09/2025,CUST126,James Lee,Corporate,PROD4092,Stapler,Office Supplies,South,Missouri,North Danielhaven,9,227,15,1736.55,1299.06,437.49,Cash,Pending,"Gilbert, Fisher and Mclean",sharon34@lopez.org,43,No,0
ORD1555,15/05/2024,21/05/2024,CUST667,Destiny Arnold,Consumer,PROD2970,Pen,Office Supplies,West,Missouri,Michaelburgh,3,2242,0,6726,5006.62,1719.38,UPI,Pending,Nelson-Powell,keithhorne@murphy.com,32,No,0
ORD1556,02/01/2025,08/01/2025,CUST884,Justin Moore,Corporate,PROD5162,Sofa,Furniture,West,Florida,Bryanstad,2,533,10,959.4,719.7,239.7,Credit card,Delivered,Mitchell LLC,pittmanlauren@dudley.com,43,No,0
ORD1557,19/03/2025,22/03/2025,CUST569,Mary Johnson,Consumer,PROD1491,Kettle,Electronics,South,Georgia,Michelleborough,3,4052,15,10332.6,8436.24,1896.36,Cash,Cancelled,"Barker, Tran and Donovan",gregorywilliams@porter.com,28,No,0
ORD1558,28/12/2024,03/01/2025,CUST322,Zachary Warren,Corporate,PROD1593,File Folder,Office Supplies,East,Maryland,Masonton,2,4994,20,7990.4,6739.82,1250.58,Pay check,Returned,Howard LLC,matthew34@carter-davis.net,30,No,0
ORD1559,14/04/2025,17/04/2025,CUST327,Adam Rodriguez,Corporate,PROD5706,Stamp,Office Supplies,East,Montana,Gordonhaven,1,4271,10,3843.9,2348.19,1495.71,Credit card,Cancelled,Martin-Russell,margaret04@humphrey.info,23,No,0
ORD1560,31/03/2025,01/04/2025,CUST665,Lawrence Potts,Corporate,PROD4330,Sofa,Furniture,West,Ohio,Lake Gabriela,4,3175,0,12700,9770.94,2929.06,Cash,Cancelled,"Adkins, Mcgee and Ayers",brian87@hayes.net,36,No,0
ORD1561,22/02/2025,27/02/2025,CUST513,Donna Cole,Corporate,PROD7259,Cupboard,Furniture,East,Montana,Richardberg,5,4848,0,24240,17459.17,6780.83,Pay check,Cancelled,"Schwartz, Williams and Fitzgerald",sarahduncan@johnson-white.info,14,No,0
ORD1562,03/06/2024,05/06/2024,CUST479,Nicole Edwards,Home office,PROD1605,Monitor,Electronics,East,Indiana,West Jacqueline,8,4094,15,27839.2,21028.68,6810.52,Cash,Cancelled,Andrews PLC,robert89@bautista-king.com,41,No,0
ORD1563,23/07/2024,27/07/2024,CUST928,William Hughes,Consumer,PROD5900,Laptop,Electronics,West,Arizona,Port Jesseville,5,299,5,1420.25,1026.64,393.61,UPI,Pending,Murray Group,lisazavala@freeman.com,40,No,0
ORD1564,16/05/2024,18/05/2024,CUST288,Melissa Cantrell,Consumer,PROD7768,Maggi,Grocery,South,Montana,Sherriview,6,4708,10,25423.2,18766.14,6657.06,Pay check,Pending,Rivera PLC,yflores@richardson.biz,28,No,0
ORD1565,23/07/2024,25/07/2024,CUST394,Crystal Gordon,Corporate,PROD9451,Charger,Electronics,South,Washington,South Robinburgh,7,151,10,951.3,603.46,347.84,Cash,Delivered,Nguyen-Johnson,whoward@kerr.com,35,No,0
ORD1566,12/12/2023,15/12/2023,CUST307,Jill Bates,Corporate,PROD1701,Cupboard,Furniture,South,Iowa,Port Amyside,2,4284,5,8139.6,6323.18,1816.42,Credit card,Delivered,"Cole, Arnold and Moody",ewheeler@barron.biz,35,No,0
ORD1567,06/05/2024,10/05/2024,CUST671,Paige Washington,Corporate,PROD7865,Charger,Electronics,West,California,West Laurenberg,7,2801,0,19607,13600.09,6006.91,UPI,Delivered,"Green, Romero and Zimmerman",william17@hill-huerta.info,19,No,0
ORD1568,28/03/2025,01/04/2025,CUST396,Cory Pollard,Consumer,PROD1190,Dining table,Furniture,East,North Dakota,Joport,9,2616,15,20012.4,12154.91,7857.49,Cash,Returned,"Smith, Robbins and Sandoval",mendezbrandon@pham.com,5,Yes,38
ORD1569,14/05/2024,16/05/2024,CUST383,Rhonda Ewing,Corporate,PROD1218,Keyboard,Electronics,North,Alaska,Lake Gabriel,6,2427,0,14562,11355.62,3206.38,Cash,Cancelled,Turner PLC,marksamanda@kramer.com,17,No,0
ORD1570,05/11/2024,09/11/2024,CUST764,Jeffrey Greene,Consumer,PROD6783,Dining table,Furniture,North,Wyoming,South Cassidytown,7,4127,20,23111.2,19286.74,3824.46,UPI,Returned,Gonzalez and Sons,kelly60@cline-larson.info,47,No,0
ORD1571,09/10/2024,16/10/2024,CUST251,Benjamin Martin,Consumer,PROD5478,Cupboard,Furniture,East,Massachusetts,West Bruceport,5,696,0,3480,2927.77,552.23,Credit card,Returned,"Martinez, Williams and Franco",kramirez@smith-schroeder.com,34,No,0
ORD1572,23/02/2025,27/02/2025,CUST806,Carrie Williams,Consumer,PROD9854,Stamp,Office Supplies,West,Kansas,Davisbury,2,4504,5,8557.6,7555.24,1002.36,Pay check,Pending,Richardson Ltd,joseph58@garcia-reed.com,47,No,0
ORD1573,23/02/2024,24/02/2024,CUST352,Paul Graham,Consumer,PROD4383,Kettle,Electronics,West,Oklahoma,East Pamela,3,3329,10,8988.3,6286.59,2701.71,Cash,Pending,Mclaughlin Ltd,kevin66@morton.net,16,No,0
ORD1574,01/10/2025,04/10/2025,CUST190,Pamela Carr,Home office,PROD2680,Calculator,Office Supplies,North,Arizona,West Luisville,4,723,5,2747.4,1826.51,920.89,Credit card,Pending,Medina-Knapp,elliottjames@adams.biz,11,No,0
ORD1575,06/02/2024,12/02/2024,CUST549,Donald Harvey,Home office,PROD6975,Table,Furniture,East,Georgia,Mistyshire,2,4809,5,9137.1,7517.99,1619.11,Cash,Cancelled,"Gonzalez, Freeman and Johnson",aprildaniels@harris.com,49,No,0
ORD1576,11/11/2024,16/11/2024,CUST859,Anna Jones MD,Home office,PROD5884,Mouse,Electronics,East,Washington,East Olivia,5,3077,20,12308,10233.34,2074.66,UPI,Cancelled,Contreras-Kennedy,erin69@mullins-crawford.com,25,No,0
ORD1577,23/06/2025,27/06/2025,CUST158,Sara Garrison,Consumer,PROD9077,Notebook,Office Supplies,East,Colorado,Gonzalezfort,5,4855,20,19420,16733.22,2686.78,UPI,Cancelled,Brown Inc,youngjennifer@cherry.com,0,Yes,37
ORD1578,29/06/2025,01/07/2025,CUST876,Christopher Rogers,Consumer,PROD2493,Keyboard,Electronics,East,Washington,Christopherbury,7,3223,10,20304.9,13357.51,6947.39,UPI,Delivered,Mitchell Group,carteraustin@bennett-jackson.com,46,No,0
ORD1579,20/02/2024,27/02/2024,CUST790,Lee Lewis,Corporate,PROD1850,Maggi,Grocery,North,North Carolina,Nelsonhaven,8,2472,5,18787.2,12134.05,6653.15,Pay check,Pending,Reeves-Kennedy,tracy91@diaz.com,3,Yes,21
ORD1580,15/04/2024,20/04/2024,CUST649,George Brennan,Corporate,PROD1406,Cold drinks,Grocery,West,Texas,West Jennifer,10,1820,10,16380,13083.87,3296.13,Cash,Pending,Walls Inc,richardwilson@hickman-marquez.biz,23,No,0
ORD1581,13/07/2025,14/07/2025,CUST780,Tyler Martin,Home office,PROD3197,Monitor,Electronics,West,Nebraska,East Carol,2,3253,0,6506,5587.74,918.26,UPI,Cancelled,Gregory-Hicks,thomasbrown@jackson-haynes.com,47,No,0
ORD1582,13/09/2025,15/09/2025,CUST439,Diana Ward,Consumer,PROD7722,Keyboard,Electronics,West,Iowa,East Christopherbury,2,4335,5,8236.5,6002.78,2233.72,Cash,Returned,Spencer Ltd,xmarshall@jordan.com,3,Yes,42
ORD1583,10/05/2025,11/05/2025,CUST528,Aimee Horton,Home office,PROD8920,Maggi,Grocery,West,Oklahoma,Victoriaburgh,3,2830,20,6792,5520.68,1271.32,Credit card,Returned,Hutchinson and Sons,whitney82@gallagher-munoz.com,50,No,0
